Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_For,Age,TotalSpent,Living_With,Children,Parenthood,Kmeans,ClustName
2,46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,21600000000000000,50,263,0,2,1,1,LowBuyer
1,69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,13824000000000000,71,535,0,1,1,0,MidBuyer
1,75922.0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,38880000000000000,55,1295,0,0,0,2,HighBuyer
1,63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,36115200000000000,45,1150,0,1,1,0,MidBuyer
2,102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,88905600000000000,46,1240,1,0,0,2,HighBuyer
2,40637.0,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,43804800000000000,58,38,0,2,1,1,LowBuyer
2,18890.0,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,67910400000000000,39,35,0,0,0,1,LowBuyer
1,29604.0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,41558400000000000,35,53,1,1,1,1,LowBuyer
2,48721.0,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,49420800000000000,60,293,0,2,1,0,MidBuyer
1,44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,10540800000000000,57,65,1,1,1,1,LowBuyer
1,64497.0,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,68083200000000000,69,1804,0,1,1,0,MidBuyer
1,46097.0,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,53136000000000000,67,241,1,1,1,0,MidBuyer
1,77972.0,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,22723200000000000,69,1101,1,0,0,2,HighBuyer
2,44377.0,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,81216000000000000,55,264,1,2,1,0,MidBuyer
2,46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,59097600000000000,49,541,1,2,1,0,MidBuyer
1,70951.0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,52704000000000000,38,1198,1,0,0,2,HighBuyer
1,41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,29030400000000000,46,482,1,1,1,1,LowBuyer
0,52195.0,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,86400000000000,45,17,0,3,1,1,LowBuyer
2,83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,33350400000000000,75,1615,1,0,0,2,HighBuyer
2,44551.0,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,39916800000000000,69,285,0,1,1,1,LowBuyer
1,69508.0,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,64972800000000000,43,1135,1,1,1,0,MidBuyer
0,45204.0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,2764800000000000,35,114,1,1,1,1,LowBuyer
1,72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,33436800000000000,54,1047,1,0,0,2,HighBuyer
2,77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,20390400000000000,53,714,1,2,1,0,MidBuyer
2,30732.0,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,50457600000000000,43,185,1,1,1,1,LowBuyer
1,63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,73353600000000000,61,1245,0,1,1,0,MidBuyer
1,42011.0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,53568000000000000,45,189,1,1,1,1,LowBuyer
1,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,66700800000000000,47,576,1,1,1,0,MidBuyer
1,51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,70416000000000000,71,1103,0,1,1,0,MidBuyer
2,79930.0,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,73440000000000000,51,1753,1,0,0,2,HighBuyer
2,34320.0,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,25315200000000000,37,17,1,1,1,1,LowBuyer
1,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,54086400000000000,57,433,0,2,1,0,MidBuyer
1,38590.0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,49248000000000000,52,22,1,1,1,1,LowBuyer
1,15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,20217600000000000,72,19,0,0,0,1,LowBuyer
2,62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,53827200000000000,58,1117,1,1,1,0,MidBuyer
0,22212.0,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,38880000000000000,48,69,1,1,1,1,LowBuyer
2,23661.0,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,52099200000000000,41,23,1,1,1,1,LowBuyer
2,79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,52272000000000000,65,605,0,1,1,0,MidBuyer
1,7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,29808000000000000,50,57,0,1,1,1,LowBuyer
1,73455.0,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,34905600000000000,55,2088,0,0,0,2,HighBuyer
1,64961.0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,61603200000000000,65,1009,1,1,1,0,MidBuyer
1,22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,42595200000000000,52,26,0,1,1,1,LowBuyer
1,73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,32227200000000000,33,1627,1,0,0,2,HighBuyer
1,61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,72662400000000000,65,1102,1,1,1,0,MidBuyer
2,31686.0,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,18489600000000000,59,17,1,2,1,1,LowBuyer
1,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,48816000000000000,51,1690,1,1,1,0,MidBuyer
1,75027.0,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,39830400000000000,70,1390,1,1,1,0,MidBuyer
2,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,71452800000000000,35,2126,1,0,0,2,HighBuyer
2,65176.0,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,66355200000000000,54,1531,1,1,1,0,MidBuyer
2,31160.0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,38534400000000000,48,64,0,1,1,1,LowBuyer
1,29938.0,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,34992000000000000,38,26,0,1,1,1,LowBuyer
1,102692.0,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,50198400000000000,49,1112,0,0,0,2,HighBuyer
0,26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,69552000000000000,65,210,1,0,0,1,LowBuyer
1,75702.0,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,71625600000000000,56,1148,1,2,1,0,MidBuyer
2,30899.0,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,67737600000000000,49,33,0,1,1,1,LowBuyer
2,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,67478400000000000,62,1101,1,1,1,0,MidBuyer
1,45989.0,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,66960000000000000,59,322,0,1,1,0,MidBuyer
1,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,52617600000000000,59,44,0,2,1,1,LowBuyer
2,40737.0,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,41558400000000000,66,17,0,3,1,1,LowBuyer
1,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,67996800000000000,44,31,0,1,1,1,LowBuyer
2,69674.0,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,48643200000000000,55,845,0,2,1,0,MidBuyer
2,44159.0,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,14860800000000000,53,275,1,1,1,1,LowBuyer
2,37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,64195200000000000,45,25,1,1,1,1,LowBuyer
2,43776.0,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,55641600000000000,71,275,1,2,1,0,MidBuyer
2,38179.0,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,54604800000000000,57,90,1,2,1,1,LowBuyer
1,80124.0,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,14083200000000000,60,1495,1,0,0,2,HighBuyer
2,38097.0,1,1,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,67564800000000000,53,184,1,2,1,1,LowBuyer
1,72940.0,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,46224000000000000,53,981,1,0,0,2,HighBuyer
1,22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,52272000000000000,53,67,1,1,1,1,LowBuyer
1,69267.0,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,69552000000000000,70,1635,0,0,0,2,HighBuyer
2,31788.0,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,22550400000000000,40,60,0,1,1,1,LowBuyer
2,61905.0,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,21427200000000000,48,231,1,1,1,1,LowBuyer
1,29315.0,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,15984000000000000,63,48,1,2,1,1,LowBuyer
1,33378.0,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,47692800000000000,60,99,0,2,1,1,LowBuyer
2,66313.0,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,38534400000000000,60,770,1,1,1,0,MidBuyer
1,60714.0,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,59443200000000000,67,957,0,0,0,2,HighBuyer
2,77882.0,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,19008000000000000,42,818,1,0,0,2,HighBuyer
2,69867.0,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,57888000000000000,37,925,0,0,0,2,HighBuyer
2,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,51321600000000000,55,908,0,1,1,0,MidBuyer
0,24480.0,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,34473600000000000,42,102,1,1,1,1,LowBuyer
2,65640.0,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,29116800000000000,49,461,1,1,1,0,MidBuyer
2,44319.0,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,20131200000000000,48,37,1,2,1,1,LowBuyer
1,30631.0,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,31449600000000000,49,70,1,1,1,1,LowBuyer
1,75278.0,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,58406400000000000,71,930,1,0,0,2,HighBuyer
2,50898.0,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,42508800000000000,67,859,1,2,1,0,MidBuyer
1,79946.0,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,86400000000000,57,1478,0,0,0,2,HighBuyer
2,35416.0,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,46742400000000000,74,390,0,0,0,1,LowBuyer
0,32414.0,0,0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,52531200000000000,39,52,1,0,0,1,LowBuyer
1,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,29721600000000000,54,137,1,1,1,1,LowBuyer
1,82497.0,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,66182400000000000,43,1919,1,0,0,2,HighBuyer
1,16626.0,2,0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,28080000000000000,52,68,1,2,1,1,LowBuyer
1,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,31795200000000000,58,25,1,2,1,1,LowBuyer
2,55951.0,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,72144000000000000,71,1374,1,1,1,0,MidBuyer
0,35388.0,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,45014400000000000,35,32,0,1,1,1,LowBuyer
2,42386.0,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,59788800000000000,37,100,1,1,1,1,LowBuyer
1,68627.0,0,0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,31968000000000000,41,825,0,0,0,2,HighBuyer
2,57912.0,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,22809600000000000,58,916,0,1,1,0,MidBuyer
1,35246.0,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,20217600000000000,65,62,0,2,1,1,LowBuyer
0,58821.0,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,31190400000000000,67,728,1,1,1,0,MidBuyer
2,46377.0,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,29116800000000000,45,90,1,1,1,1,LowBuyer
1,39747.0,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,20476800000000000,35,273,0,1,1,1,LowBuyer
1,23976.0,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,29721600000000000,39,66,1,1,1,1,LowBuyer
2,80950.0,0,0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,53395200000000000,62,1213,1,0,0,2,HighBuyer
1,27038.0,0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,69897600000000000,57,107,0,0,0,1,LowBuyer
1,77457.0,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,18748800000000000,76,1157,0,0,0,2,HighBuyer
2,64100.0,0,1,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,36547200000000000,59,546,1,1,1,0,MidBuyer
2,42670.0,0,0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,50803200000000000,31,241,1,0,0,1,LowBuyer
1,12571.0,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,27820800000000000,47,53,0,1,1,1,LowBuyer
1,22574.0,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,34905600000000000,56,37,1,3,1,1,LowBuyer
2,70893.0,0,0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,47692800000000000,47,1508,0,0,0,2,HighBuyer
1,54198.0,1,1,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,30585600000000000,57,235,1,2,1,1,LowBuyer
2,28839.0,1,1,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,2851200000000000,67,32,1,2,1,1,LowBuyer
1,40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,42768000000000000,51,102,1,2,1,1,LowBuyer
1,66503.0,1,0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,72921600000000000,38,401,0,1,1,1,LowBuyer
1,30833.0,1,1,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,43891200000000000,72,28,1,2,1,1,LowBuyer
1,64795.0,0,1,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,59443200000000000,52,680,1,1,1,0,MidBuyer
1,34421.0,1,0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,60307200000000000,49,30,1,1,1,1,LowBuyer
2,47025.0,1,1,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,8208000000000000,58,20,0,2,1,1,LowBuyer
2,64325.0,0,1,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,45100800000000000,62,1307,0,1,1,0,MidBuyer
1,40464.0,0,1,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,34560000000000000,70,630,0,1,1,0,MidBuyer
1,62187.0,0,0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,49939200000000000,66,1283,1,0,0,2,HighBuyer
2,14849.0,1,0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,57628800000000000,47,65,0,1,1,1,LowBuyer
1,27255.0,1,0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,44323200000000000,39,37,1,1,1,1,LowBuyer
2,54432.0,2,1,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,39484800000000000,73,38,1,3,1,1,LowBuyer
2,29999.0,1,0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,57110400000000000,37,160,0,1,1,1,LowBuyer
1,24072.0,1,0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,51753600000000000,40,23,0,1,1,1,LowBuyer
2,33996.0,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,33868800000000000,34,71,0,0,0,1,LowBuyer
2,66334.0,0,1,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,55468800000000000,67,1161,1,1,1,0,MidBuyer
2,35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,37238400000000000,52,59,1,1,1,1,LowBuyer
1,22010.0,1,0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,45273600000000000,40,33,1,1,1,1,LowBuyer
1,62204.0,0,2,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,62812800000000000,63,946,0,2,1,0,MidBuyer
1,75693.0,0,0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,78364800000000000,55,1442,0,0,0,2,HighBuyer
1,30675.0,1,0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,62640000000000000,51,62,1,1,1,1,LowBuyer
1,83003.0,0,0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,55555200000000000,58,1674,1,0,0,2,HighBuyer
1,68655.0,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,68169600000000000,35,1538,0,0,0,2,HighBuyer
1,41411.0,0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,44236800000000000,37,139,0,0,0,1,LowBuyer
2,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,64195200000000000,54,1182,1,1,1,0,MidBuyer
2,59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,46742400000000000,73,507,1,1,1,0,MidBuyer
0,27190.0,1,0,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,41299200000000000,50,18,1,1,1,1,LowBuyer
1,82623.0,0,0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,36374400000000000,71,940,0,0,0,2,HighBuyer
1,44300.0,1,1,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,45878400000000000,58,42,1,2,1,1,LowBuyer
1,84835.0,0,0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,14947200000000000,53,1190,0,0,0,2,HighBuyer
1,30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,61430400000000000,52,44,0,2,1,1,LowBuyer
2,33181.0,1,0,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,24192000000000000,47,16,1,1,1,1,LowBuyer
1,71113.0,0,1,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,30585600000000000,66,835,1,1,1,0,MidBuyer
2,69759.0,0,0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,34905600000000000,57,1029,0,0,0,2,HighBuyer
1,72099.0,0,0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,66528000000000000,49,1188,1,0,0,2,HighBuyer
2,60000.0,0,1,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,61689600000000000,47,1277,0,1,1,0,MidBuyer
1,38643.0,1,1,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0,32140800000000000,45,49,0,2,1,1,LowBuyer
1,50737.0,0,1,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,34214400000000000,68,99,1,1,1,1,LowBuyer
2,68462.0,0,0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,62553600000000000,54,1670,1,0,0,2,HighBuyer
2,65073.0,0,0,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,40867200000000000,80,900,1,0,0,2,HighBuyer
2,46681.0,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,41731200000000000,75,425,1,2,1,0,MidBuyer
1,78618.0,0,0,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,69033600000000000,66,2153,1,0,0,2,HighBuyer
2,62187.0,0,1,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,22377600000000000,54,636,0,1,1,0,MidBuyer
1,28442.0,2,0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,24624000000000000,45,57,1,2,1,1,LowBuyer
1,51479.0,1,1,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,61171200000000000,56,494,1,2,1,0,MidBuyer
1,54803.0,0,1,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,72316800000000000,54,693,0,1,1,0,MidBuyer
1,79530.0,0,0,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,49075200000000000,63,1348,1,0,0,2,HighBuyer
1,31615.0,1,0,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,54432000000000000,47,51,0,1,1,1,LowBuyer
1,72025.0,0,0,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,64713600000000000,61,1932,1,0,0,2,HighBuyer
2,52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,91497600000000000,48,990,0,1,1,0,MidBuyer
0,35684.0,1,0,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,19699200000000000,39,30,1,1,1,1,LowBuyer
1,48178.0,1,1,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,66441600000000000,48,254,1,2,1,1,LowBuyer
2,29548.0,1,0,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,40089600000000000,53,29,0,1,1,1,LowBuyer
1,63810.0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,65232000000000000,57,1371,0,1,1,0,MidBuyer
2,38578.0,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1,45964800000000000,51,73,0,2,1,1,LowBuyer
2,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,72576000000000000,48,120,0,2,1,1,LowBuyer
1,22585.0,0,0,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,1,54259200000000000,53,81,0,0,0,1,LowBuyer
1,30279.0,1,0,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,60998400000000000,34,37,0,1,1,1,LowBuyer
2,66426.0,0,1,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,57369600000000000,62,1377,1,1,1,0,MidBuyer
1,30822.0,1,0,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,46656000000000000,54,51,0,1,1,1,LowBuyer
2,33581.0,2,0,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,42508800000000000,54,17,1,2,1,1,LowBuyer
1,19986.0,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,33436800000000000,38,22,1,1,1,1,LowBuyer
1,27421.0,0,0,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,62553600000000000,69,324,0,0,0,1,LowBuyer
2,36143.0,1,0,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,21686400000000000,42,19,0,1,1,1,LowBuyer
1,10245.0,1,0,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,49248000000000000,52,41,0,1,1,1,LowBuyer
2,43795.0,0,1,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,1,35942400000000000,55,492,1,1,1,0,MidBuyer
1,63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,81216000000000000,63,1005,1,1,1,0,MidBuyer
1,38823.0,0,1,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,71539200000000000,74,114,1,1,1,1,LowBuyer
2,83664.0,1,1,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,42163200000000000,55,1173,0,2,1,0,MidBuyer
1,90300.0,0,0,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,24192000000000000,44,1738,1,0,0,2,HighBuyer
2,62499.0,1,0,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,0,38880000000000000,44,222,1,1,1,1,LowBuyer
